road,frc,currentSpeed,freeFlowSpeed,currentTravelTime,freeFlowTravelTime,confidence,Delay,delay ratio,Traffic level,Day,Hour,minute,latitude,longitude
9.0,3.0,14,20,343,240,0.992272,103,0.42916666666666664,2,30,21,15,19.196,72.96
9.0,1.0,54,54,126,126,1.0,0,0.0,1,30,21,15,19.05,72.87
20.0,3.0,32,32,1022,1022,1.0,0,0.0,1,30,21,15,19.18,73.01
20.0,3.0,20,20,220,220,1.0,0,0.0,1,30,21,15,19.045,73.015
19.0,3.0,14,19,1072,789,0.929114,283,0.35868187579214195,2,30,21,15,19.06,72.885
19.0,3.0,25,30,555,462,0.980138,93,0.2012987012987013,2,30,21,15,18.98,73.11
14.0,3.0,3,11,12,3,1.0,9,3.0,0,30,21,15,19.2183,72.9781
14.0,3.0,15,20,205,154,0.74,51,0.33116883116883117,2,30,21,15,20.011,73.79
11.0,2.0,30,30,2467,2467,1.0,0,0.0,1,30,21,15,19.41,73.18
11.0,3.0,61,61,1109,1109,1.0,0,0.0,1,30,21,15,19.43,73.48
17.0,0.0,52,52,718,718,1.0,0,0.0,1,30,21,15,19.32,73.1
17.0,4.0,26,26,2320,2320,1.0,0,0.0,1,30,21,15,19.3,73.13
10.0,0.0,19,29,2106,1379,0.981178,727,0.5271936185641769,0,30,21,15,19.22,73.0
16.0,1.0,20,27,3089,2288,0.987989,801,0.3500874125874126,2,30,21,15,19.24,73.13
16.0,3.0,13,19,1336,914,0.876219,422,0.4617067833698031,2,30,21,15,19.22,73.1
12.0,3.0,28,34,1208,995,0.743075,213,0.21407035175879396,2,30,21,15,18.65,72.87
12.0,3.0,11,19,975,564,0.654507,411,0.7287234042553191,0,30,21,15,19.42,72.84
13.0,3.0,3,11,12,3,1.0,9,3.0,0,30,21,15,19.2183,72.9781
13.0,3.0,15,20,205,154,0.74,51,0.33116883116883117,2,30,21,15,20.011,73.79
8.0,0.0,39,39,918,918,1.0,0,0.0,1,30,21,15,19.25,73.05
8.0,3.0,16,23,274,190,1.0,84,0.4421052631578947,2,30,21,15,19.25,72.98
6.0,3.0,11,14,1157,909,0.686674,248,0.27282728272827284,2,30,21,15,19.23,73.08
6.0,3.0,15,15,428,428,1.0,0,0.0,1,30,21,15,19.25,73.01
5.0,3.0,18,25,2108,1518,0.762107,590,0.38866930171277997,2,30,21,15,19.22,73.05
5.0,3.0,16,16,928,928,1.0,0,0.0,1,30,21,15,19.3,73.08
3.0,3.0,11,17,1226,793,0.872358,433,0.5460277427490542,0,30,21,15,19.22,73.07
3.0,3.0,24,24,1302,1302,1.0,0,0.0,1,30,21,15,19.24,73.1
1.0,0.0,39,39,918,918,1.0,0,0.0,1,30,21,15,19.25,73.05
1.0,3.0,15,15,428,428,1.0,0,0.0,1,30,21,15,19.25,73.01
0.0,3.0,26,31,602,504,1.0,98,0.19444444444444445,2,30,21,15,19.18,72.98
0.0,2.0,16,28,369,211,1.0,158,0.7488151658767772,0,30,21,15,19.22,72.95
7.0,3.0,18,25,2108,1518,0.762026,590,0.38866930171277997,2,30,21,15,19.21,73.06
7.0,1.0,36,36,1986,1986,1.0,0,0.0,1,30,21,15,19.04,73.24
15.0,3.0,19,19,1471,1471,1.0,0,0.0,1,30,21,15,19.25,73.03
15.0,0.0,21,30,1993,1395,0.980875,598,0.42867383512544804,2,30,21,15,19.24,73.01
2.0,3.0,11,14,1157,909,0.686674,248,0.27282728272827284,2,30,21,15,19.23,73.08
2.0,3.0,11,17,1226,793,0.871152,433,0.5460277427490542,0,30,21,15,19.22,73.07
18.0,0.0,39,39,918,918,1.0,0,0.0,1,30,21,21,19.25,73.05
18.0,3.0,23,23,190,190,1.0,0,0.0,1,30,21,21,19.25,72.98
4.0,3.0,6,11,6,3,1.0,3,1.0,0,30,21,21,19.2183,72.9781
4.0,3.0,11,17,257,166,0.975359,91,0.5481927710843374,0,30,21,21,19.076,72.8777
9.0,3.0,15,20,320,240,0.992272,80,0.3333333333333333,2,30,21,21,19.196,72.96
9.0,1.0,54,54,126,126,1.0,0,0.0,1,30,21,21,19.05,72.87
20.0,3.0,32,32,1022,1022,1.0,0,0.0,1,30,21,21,19.18,73.01
20.0,3.0,20,20,220,220,1.0,0,0.0,1,30,21,21,19.045,73.015
19.0,3.0,14,18,1072,833,0.973639,239,0.28691476590636256,2,30,21,21,19.06,72.885
19.0,3.0,20,29,694,478,0.985227,216,0.45188284518828453,2,30,21,21,18.98,73.11
14.0,3.0,6,11,6,3,1.0,3,1.0,0,30,21,21,19.2183,72.9781
14.0,3.0,15,20,205,154,0.69,51,0.33116883116883117,2,30,21,21,20.011,73.79
11.0,2.0,30,30,2467,2467,1.0,0,0.0,1,30,21,21,19.41,73.18
11.0,3.0,61,61,1109,1109,1.0,0,0.0,1,30,21,21,19.43,73.48
17.0,0.0,52,52,718,718,1.0,0,0.0,1,30,21,21,19.32,73.1
17.0,4.0,26,26,2320,2320,1.0,0,0.0,1,30,21,21,19.3,73.13
10.0,0.0,19,29,2106,1379,0.980533,727,0.5271936185641769,0,30,21,21,19.22,73.0
16.0,1.0,19,27,3252,2288,0.988101,964,0.42132867132867136,2,30,21,21,19.24,73.13
16.0,3.0,14,19,1241,914,0.864598,327,0.35776805251641136,2,30,21,21,19.22,73.1
12.0,3.0,34,34,995,995,1.0,0,0.0,1,30,21,21,18.65,72.87
12.0,3.0,12,19,894,564,0.72085,330,0.5851063829787234,0,30,21,21,19.42,72.84
13.0,3.0,6,11,6,3,1.0,3,1.0,0,30,21,21,19.2183,72.9781
13.0,3.0,15,20,205,154,0.69,51,0.33116883116883117,2,30,21,21,20.011,73.79
8.0,0.0,39,39,918,918,1.0,0,0.0,1,30,21,21,19.25,73.05
8.0,3.0,23,23,190,190,1.0,0,0.0,1,30,21,21,19.25,72.98
6.0,3.0,15,15,848,848,1.0,0,0.0,1,30,21,21,19.23,73.08
6.0,3.0,15,15,428,428,1.0,0,0.0,1,30,21,21,19.25,73.01
5.0,3.0,18,24,2108,1581,0.744984,527,0.3333333333333333,2,30,21,21,19.22,73.05
5.0,3.0,13,15,1142,990,0.629939,152,0.15353535353535352,2,30,21,21,19.3,73.08
3.0,3.0,12,17,1124,793,0.813749,331,0.41740226986128626,2,30,21,21,19.22,73.07
3.0,3.0,24,24,1302,1302,1.0,0,0.0,1,30,21,21,19.24,73.1
1.0,0.0,39,39,918,918,1.0,0,0.0,1,30,21,21,19.25,73.05
1.0,3.0,15,15,428,428,1.0,0,0.0,1,30,21,21,19.25,73.01
0.0,3.0,32,32,489,489,1.0,0,0.0,1,30,21,21,19.18,72.98
0.0,2.0,14,28,422,211,1.0,211,1.0,0,30,21,21,19.22,72.95
7.0,3.0,18,24,2108,1581,0.744984,527,0.3333333333333333,2,30,21,21,19.21,73.06
7.0,1.0,36,36,1986,1986,1.0,0,0.0,1,30,21,21,19.04,73.24
15.0,3.0,19,19,1471,1471,1.0,0,0.0,1,30,21,21,19.25,73.03
15.0,0.0,21,31,1993,1350,0.980943,643,0.4762962962962963,2,30,21,21,19.24,73.01
2.0,3.0,15,15,848,848,1.0,0,0.0,1,30,21,21,19.23,73.08
2.0,3.0,12,17,1124,793,0.813749,331,0.41740226986128626,2,30,21,21,19.22,73.07
18.0,0.0,39,39,918,918,1.0,0,0.0,1,30,21,43,19.25,73.05
18.0,3.0,14,22,313,199,1.0,114,0.5728643216080402,0,30,21,43,19.25,72.98
4.0,3.0,7,11,5,3,1.0,2,0.6666666666666666,0,30,21,43,19.2183,72.9781
4.0,3.0,13,18,217,157,0.97,60,0.3821656050955414,2,30,21,43,19.076,72.8777
9.0,3.0,11,20,436,240,1.0,196,0.8166666666666667,0,30,21,43,19.196,72.96
9.0,1.0,54,54,126,126,1.0,0,0.0,1,30,21,43,19.05,72.87
20.0,3.0,32,32,1022,1022,1.0,0,0.0,1,30,21,43,19.18,73.01
20.0,3.0,20,20,220,220,1.0,0,0.0,1,30,21,43,19.045,73.015
19.0,3.0,14,19,1072,789,0.938406,283,0.35868187579214195,2,30,21,43,19.06,72.885
19.0,3.0,24,29,578,478,0.99,100,0.20920502092050208,2,30,21,43,18.98,73.11
14.0,3.0,7,11,5,3,1.0,2,0.6666666666666666,0,30,21,43,19.2183,72.9781
14.0,3.0,20,20,154,154,1.0,0,0.0,1,30,21,43,20.011,73.79
11.0,2.0,30,30,2467,2467,1.0,0,0.0,1,30,21,43,19.41,73.18
11.0,3.0,61,61,1109,1109,1.0,0,0.0,1,30,21,43,19.43,73.48
17.0,0.0,43,51,868,732,0.989196,136,0.18579234972677597,2,30,21,43,19.32,73.1
17.0,4.0,26,26,2320,2320,1.0,0,0.0,1,30,21,43,19.3,73.13
10.0,0.0,20,29,2000,1379,0.985855,621,0.4503263234227701,2,30,21,43,19.22,73.0
16.0,1.0,21,27,2942,2288,0.97617,654,0.28583916083916083,2,30,21,43,19.24,73.13
16.0,3.0,15,19,1158,914,0.850503,244,0.26695842450765866,2,30,21,43,19.22,73.1
12.0,3.0,34,34,995,995,1.0,0,0.0,1,30,21,43,18.65,72.87
12.0,3.0,9,19,1192,564,0.862978,628,1.1134751773049645,0,30,21,43,19.42,72.84
13.0,3.0,7,11,5,3,1.0,2,0.6666666666666666,0,30,21,43,19.2183,72.9781
13.0,3.0,20,20,154,154,1.0,0,0.0,1,30,21,43,20.011,73.79
8.0,0.0,39,39,918,918,1.0,0,0.0,1,30,21,43,19.25,73.05
8.0,3.0,14,22,313,199,1.0,114,0.5728643216080402,0,30,21,43,19.25,72.98
6.0,3.0,12,15,1060,848,0.72,212,0.25,2,30,21,43,19.23,73.08
6.0,3.0,15,15,428,428,1.0,0,0.0,1,30,21,43,19.25,73.01
5.0,3.0,17,24,2232,1581,0.778916,651,0.4117647058823529,2,30,21,43,19.22,73.05
5.0,3.0,13,15,1142,990,0.617606,152,0.15353535353535352,2,30,21,43,19.3,73.08
3.0,3.0,13,16,1037,843,0.855131,194,0.23013048635824437,2,30,21,43,19.22,73.07
3.0,3.0,24,24,1302,1302,1.0,0,0.0,1,30,21,43,19.24,73.1
1.0,0.0,39,39,918,918,1.0,0,0.0,1,30,21,43,19.25,73.05
1.0,3.0,15,15,428,428,1.0,0,0.0,1,30,21,43,19.25,73.01
0.0,3.0,25,32,626,489,1.0,137,0.28016359918200406,2,30,21,43,19.18,72.98
0.0,2.0,21,28,281,211,1.0,70,0.33175355450236965,2,30,21,43,19.22,72.95
7.0,3.0,17,24,2232,1581,0.778916,651,0.4117647058823529,2,30,21,43,19.21,73.06
7.0,1.0,36,36,1986,1986,1.0,0,0.0,1,30,21,43,19.04,73.24
15.0,3.0,19,19,1471,1471,1.0,0,0.0,1,30,21,43,19.25,73.03
15.0,0.0,22,30,1902,1395,0.993932,507,0.3634408602150538,2,30,21,43,19.24,73.01
2.0,3.0,12,15,1060,848,0.72,212,0.25,2,30,21,43,19.23,73.08
2.0,3.0,13,16,1037,843,0.855131,194,0.23013048635824437,2,30,21,43,19.22,73.07
18.0,0.0,32,40,1119,895,1.0,224,0.25027932960893856,2,30,22,8,19.25,73.05
18.0,3.0,18,23,243,190,1.0,53,0.2789473684210526,2,30,22,8,19.25,72.98
4.0,3.0,2,9,18,4,1.0,14,3.5,0,30,22,8,19.2183,72.9781
4.0,3.0,19,19,148,148,1.0,0,0.0,1,30,22,8,19.076,72.8777
9.0,3.0,13,21,369,228,0.984886,141,0.618421052631579,0,30,22,8,19.196,72.96
9.0,1.0,54,54,126,126,1.0,0,0.0,1,30,22,8,19.05,72.87
20.0,3.0,32,32,1022,1022,1.0,0,0.0,1,30,22,8,19.18,73.01
20.0,3.0,20,20,220,220,1.0,0,0.0,1,30,22,8,19.045,73.015
19.0,3.0,14,19,1072,789,0.93879,283,0.35868187579214195,2,30,22,8,19.06,72.885
19.0,3.0,30,30,462,462,1.0,0,0.0,1,30,22,8,18.98,73.11
14.0,3.0,2,9,18,4,1.0,14,3.5,0,30,22,8,19.2183,72.9781
14.0,3.0,20,20,154,154,1.0,0,0.0,1,30,22,8,20.011,73.79
11.0,2.0,30,30,2467,2467,1.0,0,0.0,1,30,22,8,19.41,73.18
11.0,3.0,61,61,1109,1109,1.0,0,0.0,1,30,22,8,19.43,73.48
17.0,0.0,46,52,812,718,0.97629,94,0.1309192200557103,1,30,22,8,19.32,73.1
17.0,4.0,26,26,2320,2320,1.0,0,0.0,1,30,22,8,19.3,73.13
10.0,0.0,21,29,1905,1379,0.988875,526,0.38143582306018853,2,30,22,8,19.22,73.0
16.0,1.0,21,27,2942,2288,0.964802,654,0.28583916083916083,2,30,22,8,19.24,73.13
16.0,3.0,14,19,1241,914,0.856579,327,0.35776805251641136,2,30,22,8,19.22,73.1
12.0,3.0,34,34,995,995,1.0,0,0.0,1,30,22,8,18.65,72.87
12.0,3.0,10,17,1073,631,0.724834,442,0.7004754358161648,0,30,22,8,19.42,72.84
13.0,3.0,2,9,18,4,1.0,14,3.5,0,30,22,8,19.2183,72.9781
13.0,3.0,20,20,154,154,1.0,0,0.0,1,30,22,8,20.011,73.79
8.0,0.0,32,40,1119,895,1.0,224,0.25027932960893856,2,30,22,8,19.25,73.05
8.0,3.0,18,23,243,190,1.0,53,0.2789473684210526,2,30,22,8,19.25,72.98
6.0,3.0,12,15,1060,848,0.63,212,0.25,2,30,22,8,19.23,73.08
6.0,3.0,15,15,428,428,1.0,0,0.0,1,30,22,8,19.25,73.01
5.0,3.0,19,24,1997,1581,0.808522,416,0.2631246046805819,2,30,22,8,19.22,73.05
5.0,3.0,16,16,928,928,1.0,0,0.0,1,30,22,8,19.3,73.08
3.0,3.0,13,16,1037,843,0.792959,194,0.23013048635824437,2,30,22,8,19.22,73.07
3.0,3.0,24,24,1302,1302,1.0,0,0.0,1,30,22,8,19.24,73.1
1.0,0.0,32,40,1119,895,1.0,224,0.25027932960893856,2,30,22,8,19.25,73.05
1.0,3.0,15,15,428,428,1.0,0,0.0,1,30,22,8,19.25,73.01
0.0,3.0,24,31,652,504,1.0,148,0.29365079365079366,2,30,22,8,19.18,72.98
0.0,2.0,20,27,295,219,1.0,76,0.3470319634703196,2,30,22,8,19.22,72.95
7.0,3.0,19,24,1997,1581,0.808522,416,0.2631246046805819,2,30,22,8,19.21,73.06
7.0,1.0,36,36,1986,1986,1.0,0,0.0,1,30,22,8,19.04,73.24
15.0,3.0,19,19,1471,1471,1.0,0,0.0,1,30,22,8,19.25,73.03
15.0,0.0,21,31,1993,1350,0.995076,643,0.4762962962962963,2,30,22,8,19.24,73.01
2.0,3.0,12,15,1060,848,0.63,212,0.25,2,30,22,8,19.23,73.08
2.0,3.0,13,16,1037,843,0.792959,194,0.23013048635824437,2,30,22,8,19.22,73.07
18.0,0.0,33,40,1085,895,1.0,190,0.2122905027932961,2,30,22,21,19.25,73.05
18.0,3.0,18,23,243,190,1.0,53,0.2789473684210526,2,30,22,21,19.25,72.98
4.0,3.0,5,12,7,3,1.0,4,1.3333333333333333,0,30,22,21,19.2183,72.9781
4.0,3.0,19,19,148,148,1.0,0,0.0,1,30,22,21,19.076,72.8777
9.0,3.0,14,20,343,240,0.985869,103,0.42916666666666664,2,30,22,21,19.196,72.96
9.0,1.0,54,54,126,126,1.0,0,0.0,1,30,22,21,19.05,72.87
20.0,3.0,32,32,1022,1022,1.0,0,0.0,1,30,22,21,19.18,73.01
20.0,3.0,20,20,220,220,1.0,0,0.0,1,30,22,21,19.045,73.015
19.0,3.0,14,18,1072,833,0.928979,239,0.28691476590636256,2,30,22,21,19.06,72.885
19.0,3.0,24,29,578,478,0.99,100,0.20920502092050208,2,30,22,21,18.98,73.11
14.0,3.0,5,12,7,3,1.0,4,1.3333333333333333,0,30,22,21,19.2183,72.9781
14.0,3.0,20,20,154,154,1.0,0,0.0,1,30,22,21,20.011,73.79
11.0,2.0,30,30,2467,2467,1.0,0,0.0,1,30,22,21,19.41,73.18
11.0,3.0,61,61,1109,1109,1.0,0,0.0,1,30,22,21,19.43,73.48
17.0,0.0,44,52,849,718,0.985881,131,0.18245125348189414,2,30,22,21,19.32,73.1
17.0,4.0,26,26,2320,2320,1.0,0,0.0,1,30,22,21,19.3,73.13
10.0,0.0,21,29,1905,1379,0.993576,526,0.38143582306018853,2,30,22,21,19.22,73.0
16.0,1.0,21,27,2942,2288,0.969112,654,0.28583916083916083,2,30,22,21,19.24,73.13
16.0,3.0,13,18,1336,965,0.848932,371,0.3844559585492228,2,30,22,21,19.22,73.1
12.0,3.0,34,34,995,995,1.0,0,0.0,1,30,22,21,18.65,72.87
12.0,3.0,13,18,825,596,0.628047,229,0.38422818791946306,2,30,22,21,19.42,72.84
13.0,3.0,5,12,7,3,1.0,4,1.3333333333333333,0,30,22,21,19.2183,72.9781
13.0,3.0,20,20,154,154,1.0,0,0.0,1,30,22,21,20.011,73.79
8.0,0.0,33,40,1085,895,1.0,190,0.2122905027932961,2,30,22,21,19.25,73.05
8.0,3.0,18,23,243,190,1.0,53,0.2789473684210526,2,30,22,21,19.25,72.98
6.0,3.0,15,15,848,848,1.0,0,0.0,1,30,22,21,19.23,73.08
6.0,3.0,15,15,428,428,1.0,0,0.0,1,30,22,21,19.25,73.01
5.0,3.0,19,25,1997,1518,0.808639,479,0.31554677206851117,2,30,22,21,19.22,73.05
5.0,3.0,16,16,928,928,1.0,0,0.0,1,30,22,21,19.3,73.08
3.0,3.0,11,17,1226,793,0.858091,433,0.5460277427490542,0,30,22,21,19.22,73.07
3.0,3.0,24,24,1302,1302,1.0,0,0.0,1,30,22,21,19.24,73.1
1.0,0.0,33,40,1085,895,1.0,190,0.2122905027932961,2,30,22,21,19.25,73.05
1.0,3.0,15,15,428,428,1.0,0,0.0,1,30,22,21,19.25,73.01
0.0,3.0,26,31,602,504,1.0,98,0.19444444444444445,2,30,22,21,19.18,72.98
0.0,2.0,21,27,281,219,1.0,62,0.2831050228310502,2,30,22,21,19.22,72.95
7.0,3.0,19,25,1997,1518,0.808639,479,0.31554677206851117,2,30,22,21,19.21,73.06
7.0,1.0,36,36,1986,1986,1.0,0,0.0,1,30,22,21,19.04,73.24
15.0,3.0,19,19,1471,1471,1.0,0,0.0,1,30,22,21,19.25,73.03
15.0,0.0,22,31,1902,1350,0.996479,552,0.4088888888888889,2,30,22,21,19.24,73.01
2.0,3.0,15,15,848,848,1.0,0,0.0,1,30,22,21,19.23,73.08
2.0,3.0,11,17,1226,793,0.858091,433,0.5460277427490542,0,30,22,21,19.22,73.07
18.0,0.0,35,40,1023,895,1.0,128,0.1430167597765363,1,30,22,39,19.25,73.05
18.0,3.0,23,23,190,190,1.0,0,0.0,1,30,22,39,19.25,72.98
4.0,3.0,5,10,7,3,1.0,4,1.3333333333333333,0,30,22,39,19.2183,72.9781
4.0,3.0,14,18,201,157,0.97,44,0.2802547770700637,2,30,22,39,19.076,72.8777
9.0,3.0,16,21,300,228,0.97823,72,0.3157894736842105,2,30,22,39,19.196,72.96
9.0,1.0,54,54,126,126,1.0,0,0.0,1,30,22,39,19.05,72.87
20.0,3.0,32,32,1022,1022,1.0,0,0.0,1,30,22,39,19.18,73.01
20.0,3.0,20,20,220,220,1.0,0,0.0,1,30,22,39,19.045,73.015
19.0,3.0,14,19,1072,789,0.932858,283,0.35868187579214195,2,30,22,39,19.06,72.885
19.0,3.0,24,30,578,462,0.98,116,0.2510822510822511,2,30,22,39,18.98,73.11
14.0,3.0,5,10,7,3,1.0,4,1.3333333333333333,0,30,22,39,19.2183,72.9781
14.0,3.0,20,20,154,154,1.0,0,0.0,1,30,22,39,20.011,73.79
11.0,2.0,30,30,2467,2467,1.0,0,0.0,1,30,22,39,19.41,73.18
11.0,3.0,61,61,1109,1109,1.0,0,0.0,1,30,22,39,19.43,73.48
17.0,0.0,47,52,795,718,0.995541,77,0.10724233983286909,1,30,22,39,19.32,73.1
17.0,4.0,26,26,2320,2320,1.0,0,0.0,1,30,22,39,19.3,73.13
10.0,0.0,22,29,1818,1379,0.994769,439,0.31834662799129804,2,30,22,39,19.22,73.0
16.0,1.0,23,27,2686,2288,0.992043,398,0.17395104895104896,2,30,22,39,19.24,73.13
16.0,3.0,14,19,1241,914,0.87765,327,0.35776805251641136,2,30,22,39,19.22,73.1
12.0,3.0,34,34,995,995,1.0,0,0.0,1,30,22,39,18.65,72.87
12.0,3.0,11,19,975,564,0.749412,411,0.7287234042553191,0,30,22,39,19.42,72.84
13.0,3.0,5,10,7,3,1.0,4,1.3333333333333333,0,30,22,39,19.2183,72.9781
13.0,3.0,20,20,154,154,1.0,0,0.0,1,30,22,39,20.011,73.79
8.0,0.0,35,40,1023,895,1.0,128,0.1430167597765363,1,30,22,39,19.25,73.05
8.0,3.0,23,23,190,190,1.0,0,0.0,1,30,22,39,19.25,72.98
6.0,3.0,15,15,848,848,1.0,0,0.0,1,30,22,39,19.23,73.08
6.0,3.0,15,15,428,428,1.0,0,0.0,1,30,22,39,19.25,73.01
5.0,3.0,19,25,1997,1518,0.777334,479,0.31554677206851117,2,30,22,39,19.22,73.05
5.0,3.0,16,16,928,928,1.0,0,0.0,1,30,22,39,19.3,73.08
3.0,3.0,11,17,1226,793,0.855487,433,0.5460277427490542,0,30,22,39,19.22,73.07
3.0,3.0,24,24,1302,1302,1.0,0,0.0,1,30,22,39,19.24,73.1
1.0,0.0,35,40,1023,895,1.0,128,0.1430167597765363,1,30,22,39,19.25,73.05
1.0,3.0,15,15,428,428,1.0,0,0.0,1,30,22,39,19.25,73.01
0.0,3.0,24,30,652,521,1.0,131,0.2514395393474088,2,30,22,39,19.18,72.98
0.0,2.0,21,26,281,227,1.0,54,0.23788546255506607,2,30,22,39,19.22,72.95
7.0,3.0,19,25,1997,1518,0.776636,479,0.31554677206851117,2,30,22,39,19.21,73.06
7.0,1.0,36,36,1986,1986,1.0,0,0.0,1,30,22,39,19.04,73.24
15.0,3.0,19,19,1471,1471,1.0,0,0.0,1,30,22,39,19.25,73.03
15.0,0.0,24,31,1744,1350,0.999291,394,0.29185185185185186,2,30,22,39,19.24,73.01
2.0,3.0,15,15,848,848,1.0,0,0.0,1,30,22,39,19.23,73.08
2.0,3.0,11,17,1226,793,0.855487,433,0.5460277427490542,0,30,22,39,19.22,73.07
18.0,0.0,34,40,1053,895,1.0,158,0.17653631284916202,2,30,22,57,19.25,73.05
18.0,3.0,23,23,190,190,1.0,0,0.0,1,30,22,57,19.25,72.98
4.0,3.0,7,10,5,3,1.0,2,0.6666666666666666,0,30,22,57,19.2183,72.9781
4.0,3.0,19,19,148,148,1.0,0,0.0,1,30,22,57,19.076,72.8777
9.0,3.0,15,21,320,228,0.976041,92,0.40350877192982454,2,30,22,57,19.196,72.96
9.0,1.0,54,54,126,126,1.0,0,0.0,1,30,22,57,19.05,72.87
20.0,3.0,32,32,1022,1022,1.0,0,0.0,1,30,22,57,19.18,73.01
20.0,3.0,16,19,275,232,0.826647,43,0.1853448275862069,2,30,22,57,19.045,73.015
19.0,3.0,15,19,1000,789,0.923755,211,0.2674271229404309,2,30,22,57,19.06,72.885
19.0,3.0,24,29,578,478,0.970586,100,0.20920502092050208,2,30,22,57,18.98,73.11
14.0,3.0,7,10,5,3,1.0,2,0.6666666666666666,0,30,22,57,19.2183,72.9781
14.0,3.0,20,20,154,154,1.0,0,0.0,1,30,22,57,20.011,73.79
11.0,2.0,30,30,2467,2467,1.0,0,0.0,1,30,22,57,19.41,73.18
11.0,3.0,61,61,1109,1109,1.0,0,0.0,1,30,22,57,19.43,73.48
17.0,0.0,44,52,849,718,0.993951,131,0.18245125348189414,2,30,22,57,19.32,73.1
17.0,4.0,26,26,2320,2320,1.0,0,0.0,1,30,22,57,19.3,73.13
10.0,0.0,29,29,1379,1379,1.0,0,0.0,1,30,22,57,19.22,73.0
16.0,1.0,22,27,2808,2288,0.982654,520,0.22727272727272727,2,30,22,57,19.24,73.13
16.0,3.0,14,18,1241,965,0.915887,276,0.2860103626943005,2,30,22,57,19.22,73.1
12.0,3.0,34,34,995,995,1.0,0,0.0,1,30,22,57,18.65,72.87
12.0,3.0,10,18,1073,596,0.700149,477,0.8003355704697986,0,30,22,57,19.42,72.84
13.0,3.0,7,10,5,3,1.0,2,0.6666666666666666,0,30,22,57,19.2183,72.9781
13.0,3.0,20,20,154,154,1.0,0,0.0,1,30,22,57,20.011,73.79
8.0,0.0,34,40,1053,895,1.0,158,0.17653631284916202,2,30,22,57,19.25,73.05
8.0,3.0,23,23,190,190,1.0,0,0.0,1,30,22,57,19.25,72.98
6.0,3.0,15,15,848,848,1.0,0,0.0,1,30,22,57,19.23,73.08
6.0,3.0,15,15,428,428,1.0,0,0.0,1,30,22,57,19.25,73.01
5.0,3.0,25,25,1518,1518,1.0,0,0.0,1,30,22,57,19.22,73.05
5.0,3.0,16,16,928,928,1.0,0,0.0,1,30,22,57,19.3,73.08
3.0,3.0,14,17,963,793,0.76929,170,0.21437578814627994,2,30,22,57,19.22,73.07
3.0,3.0,24,24,1302,1302,1.0,0,0.0,1,30,22,57,19.24,73.1
1.0,0.0,34,40,1053,895,1.0,158,0.17653631284916202,2,30,22,57,19.25,73.05
1.0,3.0,15,15,428,428,1.0,0,0.0,1,30,22,57,19.25,73.01
0.0,3.0,27,32,579,489,1.0,90,0.18404907975460122,2,30,22,57,19.18,72.98
0.0,2.0,21,27,281,219,1.0,62,0.2831050228310502,2,30,22,57,19.22,72.95
7.0,3.0,25,25,1518,1518,1.0,0,0.0,1,30,22,57,19.21,73.06
7.0,1.0,36,36,1986,1986,1.0,0,0.0,1,30,22,57,19.04,73.24
15.0,3.0,19,19,1471,1471,1.0,0,0.0,1,30,22,57,19.25,73.03
15.0,0.0,25,31,1674,1350,0.996869,324,0.24,2,30,22,57,19.24,73.01
2.0,3.0,15,15,848,848,1.0,0,0.0,1,30,22,57,19.23,73.08
2.0,3.0,14,17,963,793,0.76929,170,0.21437578814627994,2,30,22,57,19.22,73.07
18.0,0.0,35,40,1023,895,1.0,128,0.1430167597765363,1,30,23,8,19.25,73.05
18.0,3.0,23,23,190,190,1.0,0,0.0,1,30,23,8,19.25,72.98
4.0,3.0,6,12,6,3,1.0,3,1.0,0,30,23,8,19.2183,72.9781
4.0,3.0,19,19,148,148,1.0,0,0.0,1,30,23,8,19.076,72.8777
9.0,3.0,15,21,320,228,0.971738,92,0.40350877192982454,2,30,23,8,19.196,72.96
9.0,1.0,54,54,126,126,1.0,0,0.0,1,30,23,8,19.05,72.87
20.0,3.0,32,32,1022,1022,1.0,0,0.0,1,30,23,8,19.18,73.01
