road,frc,currentSpeed,freeFlowSpeed,currentTravelTime,freeFlowTravelTime,confidence,Delay,delay ratio,Traffic level,Day,Hour,minute,latitude,longitude
14.0,3.0,7,11,5,3,1.0,2,0.6666666666666666,0,4,21,0,19.2183,72.9781
14.0,3.0,15,20,205,154,0.57,51,0.33116883116883117,2,4,21,0,20.011,73.79
11.0,2.0,29,29,2552,2552,1.0,0,0.0,1,4,21,0,19.41,73.18
11.0,3.0,61,61,1109,1109,1.0,0,0.0,1,4,21,0,19.43,73.48
17.0,0.0,46,50,812,747,1.0,65,0.08701472556894244,1,4,21,0,19.32,73.1
17.0,4.0,26,26,2320,2320,1.0,0,0.0,1,4,21,0,19.3,73.13
10.0,0.0,18,29,2223,1379,0.980399,844,0.612037708484409,0,4,21,0,19.22,73.0
16.0,1.0,19,27,3252,2288,0.988884,964,0.42132867132867136,2,4,21,0,19.24,73.13
16.0,3.0,14,18,1241,965,0.896009,276,0.2860103626943005,2,4,21,0,19.22,73.1
12.0,3.0,34,34,995,995,1.0,0,0.0,1,4,21,0,18.65,72.87
12.0,3.0,10,19,1073,564,0.662874,509,0.9024822695035462,0,4,21,0,19.42,72.84
13.0,3.0,7,11,5,3,1.0,2,0.6666666666666666,0,4,21,0,19.2183,72.9781
13.0,3.0,15,20,205,154,0.57,51,0.33116883116883117,2,4,21,0,20.011,73.79
8.0,0.0,32,40,1119,895,1.0,224,0.25027932960893856,2,4,21,0,19.25,73.05
8.0,3.0,23,23,190,190,1.0,0,0.0,1,4,21,0,19.25,72.98
6.0,3.0,13,13,979,979,1.0,0,0.0,1,4,21,0,19.23,73.08
6.0,3.0,16,16,402,402,1.0,0,0.0,1,4,21,0,19.25,73.01
5.0,3.0,17,25,2232,1518,0.823069,714,0.47035573122529645,2,4,21,0,19.22,73.05
5.0,3.0,16,16,928,928,1.0,0,0.0,1,4,21,0,19.3,73.08
3.0,3.0,14,17,963,793,0.797419,170,0.21437578814627994,2,4,21,0,19.22,73.07
3.0,3.0,24,24,1302,1302,1.0,0,0.0,1,4,21,0,19.24,73.1
1.0,0.0,32,40,1119,895,1.0,224,0.25027932960893856,2,4,21,0,19.25,73.05
1.0,3.0,16,16,402,402,1.0,0,0.0,1,4,21,0,19.25,73.01
0.0,3.0,25,30,626,521,1.0,105,0.20153550863723607,2,4,21,0,19.18,72.98
0.0,2.0,16,27,369,219,1.0,150,0.684931506849315,0,4,21,0,19.22,72.95
7.0,3.0,17,25,2232,1518,0.823069,714,0.47035573122529645,2,4,21,0,19.21,73.06
7.0,1.0,36,36,1986,1986,1.0,0,0.0,1,4,21,0,19.04,73.24
15.0,3.0,12,18,2329,1552,0.873497,777,0.5006443298969072,0,4,21,0,19.25,73.03
15.0,0.0,21,31,1993,1350,0.988334,643,0.4762962962962963,2,4,21,0,19.24,73.01
2.0,3.0,13,13,979,979,1.0,0,0.0,1,4,21,0,19.23,73.08
2.0,3.0,14,17,963,793,0.797419,170,0.21437578814627994,2,4,21,0,19.22,73.07
18.0,0.0,32,41,1119,873,1.0,246,0.281786941580756,2,4,21,11,19.25,73.05
18.0,3.0,23,23,190,190,1.0,0,0.0,1,4,21,11,19.25,72.98
4.0,3.0,11,11,3,3,1.0,0,0.0,1,4,21,11,19.2183,72.9781
4.0,3.0,11,18,257,157,0.98,100,0.6369426751592356,0,4,21,11,19.076,72.8777
9.0,3.0,21,21,228,228,1.0,0,0.0,1,4,21,11,19.196,72.96
9.0,1.0,54,54,126,126,1.0,0,0.0,1,4,21,11,19.05,72.87
20.0,3.0,32,32,1022,1022,1.0,0,0.0,1,4,21,11,19.18,73.01
20.0,3.0,18,20,245,220,0.871089,25,0.11363636363636363,1,4,21,11,19.045,73.015
19.0,3.0,15,19,1000,789,0.986716,211,0.2674271229404309,2,4,21,11,19.06,72.885
19.0,3.0,23,31,603,447,0.963728,156,0.348993288590604,2,4,21,11,18.98,73.11
14.0,3.0,11,11,3,3,1.0,0,0.0,1,4,21,11,19.2183,72.9781
14.0,3.0,20,20,154,154,1.0,0,0.0,1,4,21,11,20.011,73.79
11.0,2.0,29,29,2552,2552,1.0,0,0.0,1,4,21,11,19.41,73.18
11.0,3.0,61,61,1109,1109,1.0,0,0.0,1,4,21,11,19.43,73.48
17.0,0.0,43,50,868,747,0.999767,121,0.16198125836680052,2,4,21,11,19.32,73.1
17.0,4.0,26,26,2320,2320,1.0,0,0.0,1,4,21,11,19.3,73.13
10.0,0.0,18,29,2223,1379,0.990782,844,0.612037708484409,0,4,21,11,19.22,73.0
16.0,1.0,20,27,3089,2288,0.987984,801,0.3500874125874126,2,4,21,11,19.24,73.13
16.0,3.0,15,19,1158,914,0.875947,244,0.26695842450765866,2,4,21,11,19.22,73.1
12.0,3.0,34,34,995,995,1.0,0,0.0,1,4,21,11,18.65,72.87
12.0,3.0,11,19,975,564,0.838429,411,0.7287234042553191,0,4,21,11,19.42,72.84
13.0,3.0,11,11,3,3,1.0,0,0.0,1,4,21,11,19.2183,72.9781
13.0,3.0,20,20,154,154,1.0,0,0.0,1,4,21,11,20.011,73.79
8.0,0.0,32,40,1119,895,1.0,224,0.25027932960893856,2,4,21,11,19.25,73.05
8.0,3.0,23,23,190,190,1.0,0,0.0,1,4,21,11,19.25,72.98
6.0,3.0,13,13,979,979,1.0,0,0.0,1,4,21,11,19.23,73.08
6.0,3.0,16,16,402,402,1.0,0,0.0,1,4,21,11,19.25,73.01
5.0,3.0,18,25,2108,1518,0.803248,590,0.38866930171277997,2,4,21,11,19.22,73.05
5.0,3.0,16,16,928,928,1.0,0,0.0,1,4,21,11,19.3,73.08
3.0,3.0,12,17,1124,793,0.813587,331,0.41740226986128626,2,4,21,11,19.22,73.07
3.0,3.0,24,24,1302,1302,1.0,0,0.0,1,4,21,11,19.24,73.1
1.0,0.0,32,40,1119,895,1.0,224,0.25027932960893856,2,4,21,11,19.25,73.05
1.0,3.0,16,16,402,402,1.0,0,0.0,1,4,21,11,19.25,73.01
0.0,3.0,32,32,489,489,1.0,0,0.0,1,4,21,11,19.18,72.98
0.0,2.0,14,28,422,211,1.0,211,1.0,0,4,21,11,19.22,72.95
7.0,3.0,18,25,2108,1518,0.803248,590,0.38866930171277997,2,4,21,11,19.21,73.06
7.0,1.0,36,36,1986,1986,1.0,0,0.0,1,4,21,11,19.04,73.24
15.0,3.0,12,18,2329,1552,0.887777,777,0.5006443298969072,0,4,21,11,19.25,73.03
15.0,0.0,21,31,1993,1350,0.994567,643,0.4762962962962963,2,4,21,11,19.24,73.01
2.0,3.0,13,13,979,979,1.0,0,0.0,1,4,21,11,19.23,73.08
2.0,3.0,12,17,1124,793,0.813587,331,0.41740226986128626,2,4,21,11,19.22,73.07
18.0,0.0,34,40,1053,895,1.0,158,0.17653631284916202,2,4,21,22,19.25,73.05
18.0,3.0,16,22,274,199,1.0,75,0.3768844221105528,2,4,21,22,19.25,72.98
4.0,3.0,11,11,3,3,1.0,0,0.0,1,4,21,22,19.2183,72.9781
4.0,3.0,12,19,235,148,0.97,87,0.5878378378378378,0,4,21,22,19.076,72.8777
9.0,3.0,21,21,228,228,1.0,0,0.0,1,4,21,22,19.196,72.96
9.0,1.0,54,54,126,126,1.0,0,0.0,1,4,21,22,19.05,72.87
20.0,3.0,32,32,1022,1022,1.0,0,0.0,1,4,21,22,19.18,73.01
20.0,3.0,20,20,220,220,1.0,0,0.0,1,4,21,22,19.045,73.015
19.0,3.0,12,18,1250,833,0.963745,417,0.5006002400960384,0,4,21,22,19.06,72.885
19.0,3.0,24,31,578,447,0.96015,131,0.2930648769574944,2,4,21,22,18.98,73.11
14.0,3.0,11,11,3,3,1.0,0,0.0,1,4,21,22,19.2183,72.9781
14.0,3.0,20,20,154,154,1.0,0,0.0,1,4,21,22,20.011,73.79
11.0,2.0,29,29,2552,2552,1.0,0,0.0,1,4,21,22,19.41,73.18
11.0,3.0,61,61,1109,1109,1.0,0,0.0,1,4,21,22,19.43,73.48
17.0,0.0,50,50,747,747,1.0,0,0.0,1,4,21,22,19.32,73.1
17.0,4.0,26,26,2320,2320,1.0,0,0.0,1,4,21,22,19.3,73.13
10.0,0.0,19,29,2106,1379,0.989891,727,0.5271936185641769,0,4,21,22,19.22,73.0
16.0,1.0,21,27,2942,2288,0.991505,654,0.28583916083916083,2,4,21,22,19.24,73.13
16.0,3.0,15,18,1158,965,0.850627,193,0.2,2,4,21,22,19.22,73.1
12.0,3.0,34,34,995,995,1.0,0,0.0,1,4,21,22,18.65,72.87
12.0,3.0,10,19,1073,564,0.874061,509,0.9024822695035462,0,4,21,22,19.42,72.84
13.0,3.0,11,11,3,3,1.0,0,0.0,1,4,21,22,19.2183,72.9781
13.0,3.0,20,20,154,154,1.0,0,0.0,1,4,21,22,20.011,73.79
8.0,0.0,34,40,1053,895,1.0,158,0.17653631284916202,2,4,21,22,19.25,73.05
8.0,3.0,16,22,274,199,1.0,75,0.3768844221105528,2,4,21,22,19.25,72.98
6.0,3.0,13,13,979,979,1.0,0,0.0,1,4,21,22,19.23,73.08
6.0,3.0,16,16,402,402,1.0,0,0.0,1,4,21,22,19.25,73.01
5.0,3.0,19,25,1997,1518,0.802618,479,0.31554677206851117,2,4,21,22,19.22,73.05
5.0,3.0,16,16,928,928,1.0,0,0.0,1,4,21,22,19.3,73.08
3.0,3.0,11,16,1226,843,0.842304,383,0.4543297746144721,2,4,21,22,19.22,73.07
3.0,3.0,24,24,1302,1302,1.0,0,0.0,1,4,21,22,19.24,73.1
1.0,0.0,34,40,1053,895,1.0,158,0.17653631284916202,2,4,21,22,19.25,73.05
1.0,3.0,16,16,402,402,1.0,0,0.0,1,4,21,22,19.25,73.01
0.0,3.0,24,31,652,504,1.0,148,0.29365079365079366,2,4,21,22,19.18,72.98
0.0,2.0,21,28,281,211,1.0,70,0.33175355450236965,2,4,21,22,19.22,72.95
7.0,3.0,19,25,1997,1518,0.802618,479,0.31554677206851117,2,4,21,22,19.21,73.06
7.0,1.0,36,36,1986,1986,1.0,0,0.0,1,4,21,22,19.04,73.24
15.0,3.0,13,18,2149,1552,0.902046,597,0.38466494845360827,2,4,21,22,19.25,73.03
15.0,0.0,21,30,1993,1395,0.996205,598,0.42867383512544804,2,4,21,22,19.24,73.01
2.0,3.0,13,13,979,979,1.0,0,0.0,1,4,21,22,19.23,73.08
2.0,3.0,11,16,1226,843,0.842304,383,0.4543297746144721,2,4,21,22,19.22,73.07
18.0,0.0,35,40,1023,895,1.0,128,0.1430167597765363,1,4,21,42,19.25,73.05
18.0,3.0,23,23,190,190,1.0,0,0.0,1,4,21,42,19.25,72.98
4.0,3.0,11,11,3,3,1.0,0,0.0,1,4,21,42,19.2183,72.9781
4.0,3.0,8,18,353,157,0.96352,196,1.2484076433121019,0,4,21,42,19.076,72.8777
9.0,3.0,21,21,228,228,1.0,0,0.0,1,4,21,42,19.196,72.96
9.0,1.0,54,54,126,126,1.0,0,0.0,1,4,21,42,19.05,72.87
20.0,3.0,32,32,1022,1022,1.0,0,0.0,1,4,21,42,19.18,73.01
20.0,3.0,20,20,220,220,1.0,0,0.0,1,4,21,42,19.045,73.015
19.0,3.0,13,19,1154,789,0.952795,365,0.46261089987325726,2,4,21,42,19.06,72.885
19.0,3.0,22,30,631,462,0.977158,169,0.3658008658008658,2,4,21,42,18.98,73.11
14.0,3.0,11,11,3,3,1.0,0,0.0,1,4,21,42,19.2183,72.9781
14.0,3.0,20,20,154,154,1.0,0,0.0,1,4,21,42,20.011,73.79
11.0,2.0,29,29,2552,2552,1.0,0,0.0,1,4,21,42,19.41,73.18
11.0,3.0,61,61,1109,1109,1.0,0,0.0,1,4,21,42,19.43,73.48
17.0,0.0,50,50,747,747,1.0,0,0.0,1,4,21,42,19.32,73.1
17.0,4.0,26,26,2320,2320,1.0,0,0.0,1,4,21,42,19.3,73.13
10.0,0.0,20,29,2000,1379,0.992637,621,0.4503263234227701,2,4,21,42,19.22,73.0
16.0,1.0,21,28,2942,2207,0.986462,735,0.3330312641594925,2,4,21,42,19.24,73.13
16.0,3.0,19,19,914,914,1.0,0,0.0,1,4,21,42,19.22,73.1
12.0,3.0,34,34,995,995,1.0,0,0.0,1,4,21,42,18.65,72.87
12.0,3.0,12,19,894,564,0.62971,330,0.5851063829787234,0,4,21,42,19.42,72.84
13.0,3.0,11,11,3,3,1.0,0,0.0,1,4,21,42,19.2183,72.9781
13.0,3.0,20,20,154,154,1.0,0,0.0,1,4,21,42,20.011,73.79
8.0,0.0,35,40,1023,895,1.0,128,0.1430167597765363,1,4,21,42,19.25,73.05
8.0,3.0,23,23,190,190,1.0,0,0.0,1,4,21,42,19.25,72.98
6.0,3.0,13,13,979,979,1.0,0,0.0,1,4,21,42,19.23,73.08
6.0,3.0,16,16,402,402,1.0,0,0.0,1,4,21,42,19.25,73.01
5.0,3.0,18,25,2108,1518,0.848272,590,0.38866930171277997,2,4,21,42,19.22,73.05
5.0,3.0,16,16,928,928,1.0,0,0.0,1,4,21,42,19.3,73.08
3.0,3.0,13,16,1037,843,0.807619,194,0.23013048635824437,2,4,21,42,19.22,73.07
3.0,3.0,24,24,1302,1302,1.0,0,0.0,1,4,21,42,19.24,73.1
1.0,0.0,35,40,1023,895,1.0,128,0.1430167597765363,1,4,21,42,19.25,73.05
1.0,3.0,16,16,402,402,1.0,0,0.0,1,4,21,42,19.25,73.01
0.0,3.0,32,32,489,489,1.0,0,0.0,1,4,21,42,19.18,72.98
0.0,2.0,24,28,246,211,1.0,35,0.16587677725118483,2,4,21,42,19.22,72.95
7.0,3.0,18,25,2108,1518,0.848272,590,0.38866930171277997,2,4,21,42,19.21,73.06
7.0,1.0,36,36,1986,1986,1.0,0,0.0,1,4,21,42,19.04,73.24
15.0,3.0,16,18,1746,1552,0.898386,194,0.125,1,4,21,42,19.25,73.03
15.0,0.0,21,30,1993,1395,0.993997,598,0.42867383512544804,2,4,21,42,19.24,73.01
2.0,3.0,13,13,979,979,1.0,0,0.0,1,4,21,42,19.23,73.08
2.0,3.0,13,16,1037,843,0.807619,194,0.23013048635824437,2,4,21,42,19.22,73.07
18.0,0.0,35,40,1023,895,1.0,128,0.1430167597765363,1,4,22,8,19.25,73.05
18.0,3.0,18,23,243,190,1.0,53,0.2789473684210526,2,4,22,8,19.25,72.98
4.0,3.0,11,11,3,3,1.0,0,0.0,1,4,22,8,19.2183,72.9781
4.0,3.0,10,18,282,157,0.937702,125,0.7961783439490446,0,4,22,8,19.076,72.8777
9.0,3.0,21,21,228,228,1.0,0,0.0,1,4,22,8,19.196,72.96
9.0,1.0,54,54,126,126,1.0,0,0.0,1,4,22,8,19.05,72.87
20.0,3.0,32,32,1022,1022,1.0,0,0.0,1,4,22,8,19.18,73.01
20.0,3.0,20,20,220,220,1.0,0,0.0,1,4,22,8,19.045,73.015
19.0,3.0,14,18,1072,833,0.977645,239,0.28691476590636256,2,4,22,8,19.06,72.885
19.0,3.0,24,31,578,447,0.97566,131,0.2930648769574944,2,4,22,8,18.98,73.11
14.0,3.0,11,11,3,3,1.0,0,0.0,1,4,22,8,19.2183,72.9781
14.0,3.0,20,20,154,154,1.0,0,0.0,1,4,22,8,20.011,73.79
11.0,2.0,29,29,2552,2552,1.0,0,0.0,1,4,22,8,19.41,73.18
11.0,3.0,61,61,1109,1109,1.0,0,0.0,1,4,22,8,19.43,73.48
17.0,0.0,47,50,795,747,1.0,48,0.0642570281124498,1,4,22,8,19.32,73.1
17.0,4.0,26,26,2320,2320,1.0,0,0.0,1,4,22,8,19.3,73.13
10.0,0.0,21,29,1905,1379,0.995004,526,0.38143582306018853,2,4,22,8,19.22,73.0
16.0,1.0,21,27,2942,2288,0.960501,654,0.28583916083916083,2,4,22,8,19.24,73.13
16.0,3.0,19,19,914,914,1.0,0,0.0,1,4,22,8,19.22,73.1
12.0,3.0,34,34,995,995,1.0,0,0.0,1,4,22,8,18.65,72.87
12.0,3.0,12,19,894,564,0.699042,330,0.5851063829787234,0,4,22,8,19.42,72.84
13.0,3.0,11,11,3,3,1.0,0,0.0,1,4,22,8,19.2183,72.9781
13.0,3.0,20,20,154,154,1.0,0,0.0,1,4,22,8,20.011,73.79
8.0,0.0,35,40,1023,895,1.0,128,0.1430167597765363,1,4,22,8,19.25,73.05
8.0,3.0,18,23,243,190,1.0,53,0.2789473684210526,2,4,22,8,19.25,72.98
6.0,3.0,13,13,979,979,1.0,0,0.0,1,4,22,8,19.23,73.08
6.0,3.0,16,16,402,402,1.0,0,0.0,1,4,22,8,19.25,73.01
5.0,3.0,20,25,1897,1518,0.753537,379,0.24967061923583664,2,4,22,8,19.22,73.05
5.0,3.0,16,16,928,928,1.0,0,0.0,1,4,22,8,19.3,73.08
3.0,3.0,14,17,963,793,0.794938,170,0.21437578814627994,2,4,22,8,19.22,73.07
3.0,3.0,24,24,1302,1302,1.0,0,0.0,1,4,22,8,19.24,73.1
1.0,0.0,35,40,1023,895,1.0,128,0.1430167597765363,1,4,22,8,19.25,73.05
1.0,3.0,16,16,402,402,1.0,0,0.0,1,4,22,8,19.25,73.01
0.0,3.0,32,32,489,489,1.0,0,0.0,1,4,22,8,19.18,72.98
0.0,2.0,23,28,257,211,1.0,46,0.21800947867298578,2,4,22,8,19.22,72.95
7.0,3.0,20,25,1897,1518,0.753537,379,0.24967061923583664,2,4,22,8,19.21,73.06
7.0,1.0,36,36,1986,1986,1.0,0,0.0,1,4,22,8,19.04,73.24
15.0,3.0,15,18,1863,1552,0.792665,311,0.20038659793814434,2,4,22,8,19.25,73.03
15.0,0.0,22,31,1902,1350,0.997871,552,0.4088888888888889,2,4,22,8,19.24,73.01
2.0,3.0,13,13,979,979,1.0,0,0.0,1,4,22,8,19.23,73.08
2.0,3.0,14,17,963,793,0.794938,170,0.21437578814627994,2,4,22,8,19.22,73.07
18.0,0.0,36,40,994,895,1.0,99,0.1106145251396648,1,4,22,20,19.25,73.05
18.0,3.0,17,23,258,190,1.0,68,0.35789473684210527,2,4,22,20,19.25,72.98
4.0,3.0,9,11,4,3,1.0,1,0.3333333333333333,2,4,22,20,19.2183,72.9781
4.0,3.0,8,18,353,157,0.907046,196,1.2484076433121019,0,4,22,20,19.076,72.8777
9.0,3.0,21,21,228,228,1.0,0,0.0,1,4,22,20,19.196,72.96
9.0,1.0,54,54,126,126,1.0,0,0.0,1,4,22,20,19.05,72.87
20.0,3.0,32,32,1022,1022,1.0,0,0.0,1,4,22,20,19.18,73.01
20.0,3.0,20,20,220,220,1.0,0,0.0,1,4,22,20,19.045,73.015
19.0,3.0,15,19,1000,789,0.985076,211,0.2674271229404309,2,4,22,20,19.06,72.885
19.0,3.0,25,31,555,447,0.965682,108,0.24161073825503357,2,4,22,20,18.98,73.11
14.0,3.0,9,11,4,3,1.0,1,0.3333333333333333,2,4,22,20,19.2183,72.9781
14.0,3.0,20,20,154,154,1.0,0,0.0,1,4,22,20,20.011,73.79
11.0,2.0,29,29,2552,2552,1.0,0,0.0,1,4,22,20,19.41,73.18
11.0,3.0,61,61,1109,1109,1.0,0,0.0,1,4,22,20,19.43,73.48
17.0,0.0,50,50,747,747,1.0,0,0.0,1,4,22,20,19.32,73.1
17.0,4.0,26,26,2320,2320,1.0,0,0.0,1,4,22,20,19.3,73.13
10.0,0.0,22,28,1818,1429,0.994912,389,0.2722183344996501,2,4,22,20,19.22,73.0
16.0,1.0,21,27,2942,2288,0.977578,654,0.28583916083916083,2,4,22,20,19.24,73.13
16.0,3.0,19,19,914,914,1.0,0,0.0,1,4,22,20,19.22,73.1
12.0,3.0,34,34,995,995,1.0,0,0.0,1,4,22,20,18.65,72.87
12.0,3.0,12,19,894,564,0.712797,330,0.5851063829787234,0,4,22,20,19.42,72.84
13.0,3.0,9,11,4,3,1.0,1,0.3333333333333333,2,4,22,20,19.2183,72.9781
13.0,3.0,20,20,154,154,1.0,0,0.0,1,4,22,20,20.011,73.79
8.0,0.0,36,40,994,895,1.0,99,0.1106145251396648,1,4,22,20,19.25,73.05
8.0,3.0,17,23,258,190,1.0,68,0.35789473684210527,2,4,22,20,19.25,72.98
6.0,3.0,13,13,979,979,1.0,0,0.0,1,4,22,20,19.23,73.08
6.0,3.0,12,14,536,459,0.67195,77,0.16775599128540306,2,4,22,20,19.25,73.01
5.0,3.0,19,25,1997,1518,0.78409,479,0.31554677206851117,2,4,22,20,19.22,73.05
5.0,3.0,12,15,1238,990,0.736546,248,0.2505050505050505,2,4,22,20,19.3,73.08
3.0,3.0,17,17,793,793,1.0,0,0.0,1,4,22,20,19.22,73.07
3.0,3.0,24,24,1302,1302,1.0,0,0.0,1,4,22,20,19.24,73.1
1.0,0.0,35,40,1023,895,1.0,128,0.1430167597765363,1,4,22,20,19.25,73.05
1.0,3.0,12,14,536,459,0.67195,77,0.16775599128540306,2,4,22,20,19.25,73.01
0.0,3.0,32,32,489,489,1.0,0,0.0,1,4,22,20,19.18,72.98
0.0,2.0,18,27,328,219,1.0,109,0.4977168949771689,2,4,22,20,19.22,72.95
7.0,3.0,19,25,1997,1518,0.78409,479,0.31554677206851117,2,4,22,20,19.21,73.06
7.0,1.0,36,36,1986,1986,1.0,0,0.0,1,4,22,20,19.04,73.24
15.0,3.0,15,19,1863,1471,0.776623,392,0.2664853840924541,2,4,22,20,19.25,73.03
15.0,0.0,23,31,1820,1350,0.998481,470,0.34814814814814815,2,4,22,20,19.24,73.01
2.0,3.0,13,13,979,979,1.0,0,0.0,1,4,22,20,19.23,73.08
2.0,3.0,17,17,793,793,1.0,0,0.0,1,4,22,20,19.22,73.07
18.0,0.0,34,40,1053,895,1.0,158,0.17653631284916202,2,4,22,27,19.25,73.05
18.0,3.0,23,23,190,190,1.0,0,0.0,1,4,22,27,19.25,72.98
4.0,3.0,11,11,3,3,1.0,0,0.0,1,4,22,27,19.2183,72.9781
4.0,3.0,10,17,282,166,0.964722,116,0.6987951807228916,0,4,22,27,19.076,72.8777
9.0,3.0,21,21,228,228,1.0,0,0.0,1,4,22,27,19.196,72.96
9.0,1.0,54,54,126,126,1.0,0,0.0,1,4,22,27,19.05,72.87
20.0,3.0,32,32,1022,1022,1.0,0,0.0,1,4,22,27,19.18,73.01
20.0,3.0,20,20,220,220,1.0,0,0.0,1,4,22,27,19.045,73.015
19.0,3.0,15,18,1000,833,0.977614,167,0.20048019207683074,2,4,22,27,19.06,72.885
19.0,3.0,25,31,555,447,0.970455,108,0.24161073825503357,2,4,22,27,18.98,73.11
14.0,3.0,11,11,3,3,1.0,0,0.0,1,4,22,27,19.2183,72.9781
14.0,3.0,20,20,154,154,1.0,0,0.0,1,4,22,27,20.011,73.79
11.0,2.0,29,29,2552,2552,1.0,0,0.0,1,4,22,27,19.41,73.18
11.0,3.0,61,61,1109,1109,1.0,0,0.0,1,4,22,27,19.43,73.48
17.0,0.0,44,50,849,747,1.0,102,0.13654618473895583,1,4,22,27,19.32,73.1
17.0,4.0,26,26,2320,2320,1.0,0,0.0,1,4,22,27,19.3,73.13
10.0,0.0,23,29,1739,1379,0.996333,360,0.2610587382160986,2,4,22,27,19.22,73.0
16.0,1.0,21,27,2942,2288,0.983688,654,0.28583916083916083,2,4,22,27,19.24,73.13
16.0,3.0,19,19,914,914,1.0,0,0.0,1,4,22,27,19.22,73.1
12.0,3.0,34,34,995,995,1.0,0,0.0,1,4,22,27,18.65,72.87
12.0,3.0,12,19,894,564,0.731226,330,0.5851063829787234,0,4,22,27,19.42,72.84
13.0,3.0,11,11,3,3,1.0,0,0.0,1,4,22,27,19.2183,72.9781
13.0,3.0,20,20,154,154,1.0,0,0.0,1,4,22,27,20.011,73.79
8.0,0.0,34,40,1053,895,1.0,158,0.17653631284916202,2,4,22,27,19.25,73.05
8.0,3.0,23,23,190,190,1.0,0,0.0,1,4,22,27,19.25,72.98
6.0,3.0,13,13,979,979,1.0,0,0.0,1,4,22,27,19.23,73.08
6.0,3.0,16,16,402,402,1.0,0,0.0,1,4,22,27,19.25,73.01
5.0,3.0,19,24,1997,1581,0.787773,416,0.2631246046805819,2,4,22,27,19.22,73.05
5.0,3.0,12,15,1238,990,0.692143,248,0.2505050505050505,2,4,22,27,19.3,73.08
3.0,3.0,14,17,963,793,0.798745,170,0.21437578814627994,2,4,22,27,19.22,73.07
3.0,3.0,24,24,1302,1302,1.0,0,0.0,1,4,22,27,19.24,73.1
1.0,0.0,34,40,1053,895,1.0,158,0.17653631284916202,2,4,22,27,19.25,73.05
1.0,3.0,16,16,402,402,1.0,0,0.0,1,4,22,27,19.25,73.01
0.0,3.0,32,32,489,489,1.0,0,0.0,1,4,22,27,19.18,72.98
0.0,2.0,23,27,257,219,1.0,38,0.1735159817351598,2,4,22,27,19.22,72.95
7.0,3.0,19,24,1997,1581,0.787773,416,0.2631246046805819,2,4,22,27,19.21,73.06
7.0,1.0,36,36,1986,1986,1.0,0,0.0,1,4,22,27,19.04,73.24
15.0,3.0,15,18,1863,1552,0.784996,311,0.20038659793814434,2,4,22,27,19.25,73.03
15.0,0.0,23,31,1820,1350,0.99837,470,0.34814814814814815,2,4,22,27,19.24,73.01
2.0,3.0,13,13,979,979,1.0,0,0.0,1,4,22,27,19.23,73.08
2.0,3.0,14,17,963,793,0.798745,170,0.21437578814627994,2,4,22,27,19.22,73.07
18.0,0.0,32,40,1119,895,1.0,224,0.25027932960893856,2,4,22,41,19.25,73.05
18.0,3.0,23,23,190,190,1.0,0,0.0,1,4,22,41,19.25,72.98
4.0,3.0,11,11,3,3,1.0,0,0.0,1,4,22,41,19.2183,72.9781
4.0,3.0,7,19,403,148,0.962228,255,1.722972972972973,0,4,22,41,19.076,72.8777
9.0,3.0,21,21,228,228,1.0,0,0.0,1,4,22,41,19.196,72.96
9.0,1.0,54,54,126,126,1.0,0,0.0,1,4,22,41,19.05,72.87
20.0,3.0,32,32,1022,1022,1.0,0,0.0,1,4,22,41,19.18,73.01
20.0,3.0,20,20,220,220,1.0,0,0.0,1,4,22,41,19.045,73.015
19.0,3.0,15,18,1000,833,0.958204,167,0.20048019207683074,2,4,22,41,19.06,72.885
19.0,3.0,24,31,578,447,0.975999,131,0.2930648769574944,2,4,22,41,18.98,73.11
14.0,3.0,11,11,3,3,1.0,0,0.0,1,4,22,41,19.2183,72.9781
14.0,3.0,20,20,154,154,1.0,0,0.0,1,4,22,41,20.011,73.79
11.0,2.0,29,29,2552,2552,1.0,0,0.0,1,4,22,41,19.41,73.18
11.0,3.0,61,61,1109,1109,1.0,0,0.0,1,4,22,41,19.43,73.48
17.0,0.0,50,50,747,747,1.0,0,0.0,1,4,22,41,19.32,73.1
17.0,4.0,26,26,2320,2320,1.0,0,0.0,1,4,22,41,19.3,73.13
10.0,0.0,29,29,1379,1379,1.0,0,0.0,1,4,22,41,19.22,73.0
16.0,1.0,22,28,2808,2207,0.981251,601,0.2723153602174898,2,4,22,41,19.24,73.13
16.0,3.0,16,19,1086,914,0.834142,172,0.18818380743982493,2,4,22,41,19.22,73.1
12.0,3.0,34,34,995,995,1.0,0,0.0,1,4,22,41,18.65,72.87
12.0,3.0,11,19,975,564,0.794863,411,0.7287234042553191,0,4,22,41,19.42,72.84
13.0,3.0,11,11,3,3,1.0,0,0.0,1,4,22,41,19.2183,72.9781
13.0,3.0,20,20,154,154,1.0,0,0.0,1,4,22,41,20.011,73.79
8.0,0.0,32,40,1119,895,1.0,224,0.25027932960893856,2,4,22,41,19.25,73.05
8.0,3.0,23,23,190,190,1.0,0,0.0,1,4,22,41,19.25,72.98
6.0,3.0,13,13,979,979,1.0,0,0.0,1,4,22,41,19.23,73.08
6.0,3.0,16,16,402,402,1.0,0,0.0,1,4,22,41,19.25,73.01
5.0,3.0,25,25,1518,1518,1.0,0,0.0,1,4,22,41,19.22,73.05
5.0,3.0,13,16,1142,928,0.583227,214,0.23060344827586207,2,4,22,41,19.3,73.08
